irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
0.0,22.6,20.07,53.62,3.17,6,275,0.0,night_or_low_power
271.81,30.89,34.49,52.81,5.7,8,275,24.133,moderate
367.99,27.01,35.36,43.6,3.37,9,275,33.574,moderate
492.04,26.19,36.41,51.03,5.67,10,275,46.009,moderate
573.43,31.19,46.09,54.86,2.88,11,275,52.851,moderate
569.95,28.53,41.3,52.73,5.42,12,275,51.347,moderate
583.93,30.84,47.45,60.1,1.14,13,275,51.938,moderate
457.87,32.48,42.92,49.16,4.11,14,275,40.554,moderate
404.71,28.69,39.31,71.59,1.89,15,275,38.541,moderate
315.91,33.09,39.92,55.53,3.3,16,275,30.92,moderate
76.38,31.51,29.12,56.42,5.85,17,275,6.339,cloudy
0.0,28.93,27.65,52.87,1.6,18,275,0.0,night_or_low_power
0.0,30.52,29.66,54.14,1.07,19,275,0.0,night_or_low_power
0.0,24.96,21.46,43.65,4.37,20,275,0.0,night_or_low_power
0.0,26.02,24.07,58.3,2.43,21,275,0.0,night_or_low_power
0.0,23.78,21.7,75.04,2.6,22,275,0.0,night_or_low_power
0.0,20.91,20.08,67.76,1.04,23,275,0.0,night_or_low_power
13.18,20.13,18.01,47.89,3.15,0,276,0.0,night_or_low_power
0.0,24.91,21.85,61.11,3.82,1,276,0.0,night_or_low_power
0.0,22.8,21.77,63.31,1.29,2,276,0.0,night_or_low_power
1.09,22.63,21.16,71.97,1.87,3,276,0.0,night_or_low_power
30.13,20.1,19.96,54.65,1.3,4,276,2.075,night_or_low_power
0.0,23.56,21.2,77.68,2.95,5,276,0.0,night_or_low_power
32.49,22.44,19.52,60.8,4.87,6,276,2.978,night_or_low_power
109.72,27.78,31.04,50.87,0.04,7,276,9.518,cloudy
251.06,28.11,34.52,44.3,1.4,8,276,22.531,moderate
518.75,29.81,43.97,58.24,1.77,10,276,46.894,moderate
550.29,29.04,43.59,47.79,2.44,11,276,50.117,moderate
439.49,31.61,42.35,55.84,3.05,14,276,36.817,moderate
413.3,28.83,39.77,50.16,1.81,15,276,39.702,moderate
292.31,32.52,38.29,55.52,3.75,16,276,25.512,moderate
127.72,27.86,30.66,72.2,1.29,17,276,11.61,cloudy
4.51,28.12,27.17,49.95,1.36,18,276,0.0,night_or_low_power
15.51,26.03,25.89,44.23,0.75,19,276,0.0,night_or_low_power
0.0,20.46,19.53,57.82,1.17,20,276,0.0,night_or_low_power
7.13,24.74,23.52,52.39,1.79,21,276,0.0,night_or_low_power
0.0,27.52,25.22,42.78,2.88,22,276,0.0,night_or_low_power
13.55,22.78,20.72,63.01,3.09,23,276,0.0,night_or_low_power
0.0,27.23,25.92,47.19,1.63,0,277,0.0,night_or_low_power
26.06,20.5,19.29,49.39,2.48,1,277,2.916,night_or_low_power
0.0,21.08,16.96,67.08,5.14,2,277,0.0,night_or_low_power
0.0,20.6,17.71,71.94,3.61,3,277,0.0,night_or_low_power
0.0,21.43,20.58,81.06,1.05,4,277,0.0,night_or_low_power
21.85,22.84,21.85,47.26,2.06,5,277,0.737,night_or_low_power
0.0,26.16,22.42,61.37,4.67,6,277,0.0,night_or_low_power
172.55,22.66,26.88,48.59,1.2,7,277,14.545,moderate
255.47,25.65,32.53,59.03,0.99,8,277,23.79,moderate
397.11,28.16,39.04,56.08,1.29,9,277,37.772,moderate
572.66,24.85,41.21,63.04,1.04,11,277,50.264,moderate
592.28,27.17,43.87,57.76,1.33,12,277,54.717,moderate
543.02,30.55,42.63,61.09,5.26,13,277,47.53,moderate
463.75,32.87,42.98,45.12,4.76,14,277,40.434,moderate
452.57,29.5,42.89,73.64,0.24,15,277,40.161,moderate
307.12,31.3,40.15,58.02,0.46,16,277,25.202,moderate
222.35,33.13,36.91,57.76,3.6,17,277,19.139,sunny
0.01,28.16,27.16,68.38,1.24,18,277,0.0,night_or_low_power
13.85,26.47,26.13,57.98,0.94,19,277,0.0,night_or_low_power
0.0,26.58,24.39,50.88,2.73,20,277,0.0,night_or_low_power
47.11,24.7,23.49,67.6,3.28,21,277,5.487,night_or_low_power
0.0,23.65,20.79,58.15,3.57,22,277,0.0,night_or_low_power
45.98,21.74,20.41,67.95,3.38,23,277,3.883,night_or_low_power
42.77,20.74,19.74,59.73,2.86,0,278,4.089,night_or_low_power
0.0,18.75,17.37,78.93,1.72,1,278,0.0,night_or_low_power
25.91,21.81,19.39,59.74,4.0,2,278,1.828,night_or_low_power
11.42,18.68,15.97,56.48,3.82,3,278,0.0,night_or_low_power
0.0,19.62,16.13,63.77,4.36,4,278,0.0,night_or_low_power
0.0,19.66,18.86,57.26,0.99,5,278,0.0,night_or_low_power
6.64,22.43,21.87,52.84,0.95,6,278,0.0,night_or_low_power
321.33,23.39,29.53,49.15,4.38,8,278,29.694,moderate
378.7,26.35,36.69,66.26,1.27,9,278,35.303,moderate
471.28,28.41,41.2,69.91,1.69,10,278,42.986,moderate
583.03,25.98,40.82,55.45,3.32,11,278,55.964,moderate
369.47,28.4,36.57,59.24,3.64,12,278,32.804,cloudy
582.15,34.03,51.2,47.88,0.36,13,278,50.601,moderate
480.38,29.17,41.45,65.88,2.66,14,278,42.683,moderate
361.71,31.83,39.63,45.2,3.82,15,278,35.149,moderate
307.37,28.9,37.06,64.81,1.33,16,278,28.023,moderate
165.53,29.52,34.19,56.61,0.37,17,278,14.455,moderate
0.0,26.49,23.72,51.12,3.47,18,278,0.0,night_or_low_power
0.0,23.08,22.58,53.86,0.63,19,278,0.0,night_or_low_power
20.88,24.71,21.38,62.62,4.94,20,278,2.324,night_or_low_power
0.0,25.18,24.48,48.95,0.87,21,278,0.0,night_or_low_power
0.0,24.44,22.47,63.2,2.47,22,278,0.0,night_or_low_power
23.78,22.34,22.71,61.12,0.42,23,278,1.095,night_or_low_power
29.23,19.65,18.61,57.8,2.4,0,279,5.761,night_or_low_power
0.0,22.55,20.89,63.56,2.07,1,279,0.0,night_or_low_power
0.0,19.09,17.76,54.81,1.67,2,279,0.0,night_or_low_power
0.0,19.39,18.33,58.86,1.32,3,279,0.0,night_or_low_power
0.0,19.25,17.87,58.04,1.72,4,279,0.0,night_or_low_power
0.0,21.16,20.06,50.12,1.37,5,279,0.0,night_or_low_power
0.0,22.45,19.81,57.01,3.29,6,279,0.0,night_or_low_power
190.39,24.83,28.53,46.08,2.51,7,279,17.981,sunny
316.31,22.83,30.48,55.05,2.3,8,279,28.736,moderate
497.88,25.91,38.91,44.3,2.42,9,279,48.053,moderate
365.47,26.44,36.2,49.71,1.5,10,279,33.19,cloudy
592.64,29.93,45.49,48.94,2.77,11,279,49.664,moderate
579.25,30.47,44.77,59.4,3.84,12,279,51.23,moderate
519.96,28.31,41.47,49.37,3.04,13,279,48.626,moderate
370.06,31.52,39.6,45.6,3.78,14,279,36.052,cloudy
435.61,30.26,40.74,53.11,3.24,15,279,35.347,moderate
275.57,31.45,37.56,70.82,2.7,16,279,24.003,moderate
161.86,27.78,32.03,44.0,0.75,17,279,14.618,moderate
0.0,29.22,28.29,62.24,1.15,18,279,0.0,night_or_low_power
21.21,28.56,28.86,59.77,0.42,19,279,0.0,night_or_low_power
31.78,25.67,23.56,74.97,3.84,20,279,3.917,night_or_low_power
37.35,28.44,28.94,59.37,0.77,21,279,4.939,night_or_low_power
0.0,24.02,23.17,59.37,1.06,22,279,0.0,night_or_low_power
0.0,25.53,24.27,58.65,1.57,23,279,0.0,night_or_low_power
17.74,26.2,25.46,57.75,1.58,0,280,0.0,night_or_low_power
0.0,17.31,15.86,67.66,1.81,1,280,0.0,night_or_low_power
0.0,22.79,19.66,55.3,3.91,2,280,0.0,night_or_low_power
0.0,21.69,19.55,84.37,2.67,3,280,0.0,night_or_low_power
0.0,21.64,19.15,66.98,3.12,4,280,0.0,night_or_low_power
0.0,20.63,19.85,59.03,0.97,5,280,0.0,night_or_low_power
0.0,21.2,18.67,58.31,3.16,6,280,0.0,night_or_low_power
165.22,22.08,26.3,59.78,0.92,7,280,16.604,moderate
215.99,29.93,35.0,56.02,1.76,8,280,20.737,cloudy
401.93,27.75,38.78,62.51,1.29,9,280,36.637,moderate
370.41,25.27,35.3,60.87,1.35,10,280,35.775,cloudy
425.54,25.76,37.38,50.61,1.43,12,280,38.893,cloudy
542.4,32.7,48.71,54.9,0.32,13,280,47.673,moderate
433.74,30.57,40.6,48.36,3.73,14,280,39.727,moderate
415.19,31.33,42.29,52.01,1.88,15,280,35.909,moderate
287.49,29.82,36.02,52.38,3.03,16,280,29.351,moderate
157.38,30.91,34.79,62.27,1.06,17,280,15.601,moderate
0.0,27.19,25.74,52.59,1.81,18,280,0.0,night_or_low_power
20.44,27.37,26.36,68.82,2.03,19,280,1.996,night_or_low_power
4.59,26.03,24.56,69.87,2.01,20,280,0.0,night_or_low_power
4.98,21.87,20.52,65.85,1.88,21,280,0.0,night_or_low_power
0.0,21.54,18.68,51.15,3.57,22,280,0.0,night_or_low_power
0.0,21.34,18.19,71.86,3.94,23,280,0.0,night_or_low_power
0.0,21.74,20.92,56.75,1.02,0,281,0.0,night_or_low_power
0.0,23.37,20.35,56.79,3.78,1,281,0.0,night_or_low_power
8.96,20.66,20.04,64.82,1.12,2,281,0.0,night_or_low_power
39.33,20.42,19.29,53.92,2.89,3,281,4.992,night_or_low_power
0.0,21.72,21.49,70.19,0.28,4,281,0.0,night_or_low_power
12.26,21.58,19.07,66.66,3.59,5,281,0.0,night_or_low_power
0.0,22.88,20.73,83.46,2.69,6,281,0.0,night_or_low_power
128.94,27.17,30.09,60.17,1.18,7,281,12.396,moderate
314.83,24.98,32.71,57.69,2.15,8,281,30.891,moderate
312.34,27.25,35.12,73.78,1.87,9,281,26.4,cloudy
464.72,26.64,38.72,43.09,2.33,10,281,43.103,moderate
367.63,31.48,40.62,57.65,2.37,11,281,34.116,cloudy
519.44,27.93,42.0,56.34,1.9,12,281,44.717,moderate
578.66,30.11,43.16,66.3,5.4,13,281,51.971,moderate
379.75,32.39,42.63,80.28,1.45,14,281,33.068,cloudy
463.46,28.53,40.15,51.76,2.85,15,281,41.357,moderate
208.55,31.49,35.69,65.08,2.57,16,281,20.651,cloudy
151.2,24.86,28.15,69.95,1.56,17,281,12.858,moderate
0.0,25.74,21.76,68.93,4.97,18,281,0.0,night_or_low_power
25.47,26.53,26.53,60.01,0.96,19,281,1.053,night_or_low_power
0.0,30.25,27.66,62.11,3.24,20,281,0.0,night_or_low_power
23.38,24.42,22.86,51.4,2.83,21,281,2.777,night_or_low_power
0.0,23.26,21.14,73.73,2.66,22,281,0.0,night_or_low_power
10.06,24.19,22.78,50.48,2.14,23,281,0.0,night_or_low_power
7.11,18.87,16.07,53.75,3.76,0,282,0.0,night_or_low_power
0.0,14.47,13.9,61.22,0.72,1,282,0.0,night_or_low_power
0.0,23.84,22.92,54.71,1.15,2,282,0.0,night_or_low_power
0.0,21.75,19.56,63.69,2.74,3,282,0.0,night_or_low_power
23.07,20.15,19.87,58.41,1.22,4,282,1.66,night_or_low_power
37.19,21.95,22.23,53.17,1.04,5,282,5.595,night_or_low_power
48.85,24.97,22.78,49.8,4.57,6,282,5.93,night_or_low_power
154.21,23.82,24.65,68.79,4.74,7,282,13.459,moderate
293.25,25.66,32.17,62.68,2.86,8,282,27.316,moderate
321.62,30.73,39.39,45.76,1.24,9,282,29.874,cloudy
572.71,25.38,41.38,63.69,1.48,10,282,52.976,moderate
439.14,29.94,41.18,53.97,2.41,11,282,40.113,cloudy
558.31,27.25,42.57,45.11,1.8,12,282,50.705,moderate
495.37,33.32,45.54,45.08,3.31,13,282,44.527,moderate
470.12,30.96,44.38,64.2,0.85,14,282,41.916,moderate
381.76,28.82,39.58,67.84,0.87,15,282,32.316,moderate
212.28,26.7,31.54,63.62,1.91,16,282,19.194,cloudy
144.92,28.2,28.75,51.45,4.75,17,282,15.63,moderate
0.0,28.24,26.0,61.41,2.81,18,282,0.0,night_or_low_power
0.0,28.98,27.17,60.89,2.27,19,282,0.0,night_or_low_power
14.91,23.18,21.82,39.56,2.26,20,282,0.0,night_or_low_power
16.85,22.43,19.24,64.57,4.61,21,282,0.0,night_or_low_power
6.56,21.87,17.11,61.7,6.2,22,282,0.0,night_or_low_power
12.25,20.28,19.99,79.63,0.82,23,282,0.0,night_or_low_power
2.94,19.95,18.08,76.93,2.45,0,283,0.0,night_or_low_power
0.0,18.59,16.5,61.01,2.61,1,283,0.0,night_or_low_power
0.0,21.14,19.96,64.05,1.48,2,283,0.0,night_or_low_power
17.68,19.51,19.16,62.21,1.11,3,283,0.0,night_or_low_power
0.0,21.0,20.71,56.81,0.36,4,283,0.0,night_or_low_power
21.39,22.38,21.3,49.02,2.16,5,283,3.408,night_or_low_power
22.79,20.05,15.95,55.63,5.98,6,283,3.894,night_or_low_power
134.09,25.2,26.2,55.02,3.78,7,283,9.963,moderate
280.37,25.73,32.4,67.98,2.17,8,283,28.126,moderate
417.53,27.02,37.35,59.54,2.75,9,283,36.948,moderate
515.64,27.54,41.32,53.09,2.11,10,283,48.931,moderate
579.95,28.3,44.02,51.37,2.1,11,283,53.62,moderate
409.51,29.74,39.0,60.14,3.78,12,283,37.499,cloudy
477.64,30.33,42.89,53.84,2.21,13,283,41.527,moderate
381.3,27.95,38.75,49.0,0.8,14,283,36.42,cloudy
317.08,33.29,42.02,47.58,0.97,15,283,29.144,cloudy
255.75,28.25,34.7,71.39,1.52,16,283,22.562,moderate
104.85,28.98,29.98,55.95,2.67,17,283,10.703,cloudy
0.0,30.14,29.31,65.25,1.03,18,283,0.0,night_or_low_power
0.0,25.92,25.62,44.22,0.37,19,283,0.0,night_or_low_power
11.33,25.78,24.83,67.86,1.62,20,283,0.0,night_or_low_power
0.0,19.63,17.25,67.39,2.97,21,283,0.0,night_or_low_power
0.0,18.84,15.65,68.65,3.99,22,283,0.0,night_or_low_power
8.66,21.72,21.08,47.44,1.13,23,283,0.0,night_or_low_power
60.5,21.29,21.61,60.67,1.86,0,284,4.957,night_or_low_power
26.88,22.63,22.74,53.27,0.87,1,284,2.658,night_or_low_power
16.98,21.85,21.22,50.8,1.41,2,284,0.0,night_or_low_power
0.0,17.23,16.88,47.2,0.44,3,284,0.0,night_or_low_power
0.0,23.45,22.91,50.83,0.68,4,284,0.0,night_or_low_power
0.0,19.33,18.8,52.1,0.66,5,284,0.0,night_or_low_power
6.02,24.47,21.34,65.27,4.13,6,284,0.0,night_or_low_power
98.12,23.05,25.17,54.77,1.03,7,284,8.296,cloudy
298.29,30.67,36.93,54.95,3.37,8,284,23.885,moderate
344.98,25.36,35.16,68.2,0.69,9,284,32.406,moderate
415.21,27.59,38.47,58.15,1.97,10,284,35.946,cloudy
428.92,29.1,39.99,51.18,2.47,11,284,40.362,cloudy
619.91,29.09,45.43,58.54,2.82,12,284,58.39,moderate
559.72,28.08,44.61,51.1,0.33,13,284,48.435,moderate
357.33,34.65,43.07,40.36,2.88,14,284,32.518,cloudy
307.31,28.85,35.53,60.01,3.18,15,284,28.855,cloudy
274.2,28.28,35.77,62.46,0.92,16,284,23.018,moderate
110.98,28.56,29.47,55.6,3.02,17,284,6.883,cloudy
13.09,28.13,23.91,56.3,5.77,18,284,0.0,night_or_low_power
0.0,25.17,22.78,55.29,2.98,19,284,0.0,night_or_low_power
4.6,27.15,27.14,70.16,0.18,20,284,0.0,night_or_low_power
0.88,24.25,21.99,61.48,2.86,21,284,0.0,night_or_low_power
0.0,22.78,22.25,58.73,0.67,22,284,0.0,night_or_low_power
14.29,22.82,21.27,67.48,2.48,23,284,0.0,night_or_low_power
38.29,19.15,17.86,69.85,3.04,0,285,2.773,night_or_low_power
9.62,19.18,17.49,64.92,2.47,1,285,0.0,night_or_low_power
2.6,20.13,17.33,68.68,3.6,2,285,0.0,night_or_low_power
0.0,22.21,21.33,64.46,1.1,3,285,0.0,night_or_low_power
23.46,20.36,18.57,61.23,3.11,4,285,1.982,night_or_low_power
0.0,21.01,19.78,68.49,1.53,5,285,0.0,night_or_low_power
14.02,18.46,16.43,54.22,3.06,6,285,0.0,night_or_low_power
137.07,22.49,25.98,52.24,0.78,7,285,11.485,moderate
256.7,21.87,28.63,64.12,1.18,8,285,25.055,moderate
450.64,23.67,34.47,53.92,3.4,9,285,40.129,moderate
409.44,28.41,39.16,63.79,1.91,10,285,38.519,cloudy
422.37,35.35,47.17,56.1,1.06,11,285,37.24,cloudy
528.4,29.89,42.94,73.11,3.5,12,285,47.576,moderate
478.53,30.67,44.08,48.29,1.19,13,285,42.452,moderate
446.8,28.65,39.87,64.56,2.73,14,285,41.368,moderate
363.46,27.91,37.82,53.48,1.24,15,285,31.996,moderate
257.24,33.62,36.75,57.22,5.74,16,285,25.173,moderate
103.6,27.1,28.42,63.63,2.23,17,285,9.476,cloudy
0.0,23.68,22.1,62.51,1.97,18,285,0.0,night_or_low_power
0.0,26.96,23.8,61.92,3.96,19,285,0.0,night_or_low_power
56.55,24.32,25.12,62.43,1.11,20,285,4.307,night_or_low_power
0.0,25.07,22.43,56.8,3.31,21,285,0.0,night_or_low_power
11.13,25.81,25.34,65.25,1.01,22,285,0.0,night_or_low_power
0.0,22.38,20.87,67.22,1.88,23,285,0.0,night_or_low_power
0.0,21.23,20.16,57.79,1.33,0,286,0.0,night_or_low_power
0.0,21.6,21.02,54.03,0.71,1,286,0.0,night_or_low_power
0.0,25.52,24.94,60.73,0.72,2,286,0.0,night_or_low_power
0.0,24.83,23.76,60.52,1.35,3,286,0.0,night_or_low_power
0.0,20.14,17.61,48.12,3.17,4,286,0.0,night_or_low_power
0.0,26.18,25.59,51.81,0.73,6,286,0.0,night_or_low_power
98.11,25.2,26.66,43.34,1.85,7,286,11.279,cloudy
280.61,24.97,32.15,61.91,1.55,8,286,27.287,moderate
389.38,25.4,34.48,48.9,3.26,9,286,36.257,moderate
389.01,27.8,35.7,67.81,4.72,10,286,33.568,cloudy
352.45,26.36,35.06,64.42,2.34,11,286,31.777,cloudy
558.91,31.23,47.37,57.92,0.78,12,286,49.889,moderate
433.2,32.72,44.47,66.41,1.56,13,286,33.834,cloudy
404.54,29.31,39.19,64.53,2.82,14,286,38.041,cloudy
449.52,29.03,41.23,49.79,1.62,15,286,42.261,moderate
270.9,27.32,34.73,65.81,0.91,16,286,27.825,moderate
108.42,29.58,31.22,51.22,2.01,17,286,12.113,cloudy
0.0,27.58,26.24,64.94,1.68,18,286,0.0,night_or_low_power
40.65,23.51,22.78,56.06,2.44,19,286,5.125,night_or_low_power
0.0,30.94,28.24,45.99,3.37,20,286,0.0,night_or_low_power
0.0,20.26,16.61,64.3,4.55,21,286,0.0,night_or_low_power
27.56,22.02,22.38,70.54,0.58,0,287,2.046,night_or_low_power
0.0,18.78,16.69,47.73,2.61,1,287,0.0,night_or_low_power
0.0,18.48,18.19,61.68,0.36,2,287,0.0,night_or_low_power
0.0,21.12,19.24,65.7,2.35,3,287,0.0,night_or_low_power
0.0,21.46,18.96,61.34,3.12,4,287,0.0,night_or_low_power
0.0,20.09,19.59,62.13,0.63,5,287,0.0,night_or_low_power
126.97,24.88,28.16,45.99,0.66,7,287,11.91,moderate
252.59,27.71,34.6,70.31,0.86,8,287,22.119,moderate
379.77,26.23,35.1,63.49,3.15,9,287,34.737,moderate
529.3,29.15,42.92,51.68,2.64,10,287,46.649,moderate
452.49,28.11,39.54,51.36,2.68,11,287,40.821,cloudy
508.64,30.45,45.61,63.23,0.11,12,287,42.53,moderate
494.63,30.58,43.17,58.34,2.81,13,287,41.91,moderate
548.35,31.73,46.16,58.63,2.52,14,287,49.593,moderate
369.48,30.9,40.94,60.53,1.3,15,287,32.505,moderate
274.69,25.59,33.45,60.31,0.47,16,287,25.893,moderate
135.75,27.32,29.81,42.67,1.98,17,287,13.418,moderate
0.0,27.7,24.96,54.26,3.43,18,287,0.0,night_or_low_power
0.0,27.26,23.87,62.2,4.24,19,287,0.0,night_or_low_power
13.5,26.68,25.82,63.15,1.58,20,287,0.0,night_or_low_power
18.31,24.84,21.65,55.03,4.67,21,287,0.0,night_or_low_power
14.93,21.12,21.23,60.21,0.42,22,287,0.0,night_or_low_power
0.0,23.33,20.57,68.81,3.46,23,287,0.0,night_or_low_power
6.76,19.01,17.68,72.69,1.92,0,288,0.0,night_or_low_power
24.01,22.66,23.05,62.45,0.4,1,288,2.834,night_or_low_power
0.0,22.62,19.3,66.93,4.14,2,288,0.0,night_or_low_power
0.03,20.11,18.55,63.8,1.95,3,288,0.0,night_or_low_power
0.0,19.33,16.43,66.95,3.63,4,288,0.0,night_or_low_power
18.51,20.03,19.14,60.91,1.8,5,288,0.0,night_or_low_power
0.0,20.27,18.86,56.06,1.76,6,288,0.0,night_or_low_power
104.44,21.82,23.92,74.98,1.28,7,288,9.467,cloudy
253.0,24.6,30.57,73.33,2.02,8,288,24.35,moderate
410.49,25.13,35.26,58.91,2.73,9,288,38.443,moderate
344.43,24.24,33.08,62.26,1.86,10,288,28.625,cloudy
440.39,27.53,40.19,58.99,0.68,11,288,38.341,cloudy
492.42,29.47,42.18,57.16,2.58,12,288,44.742,moderate
430.16,29.11,39.95,57.67,2.59,13,288,40.862,cloudy
446.77,28.17,41.05,66.72,0.66,14,288,40.611,moderate
377.87,25.01,35.4,50.2,1.17,15,288,35.943,moderate
278.34,31.58,39.44,50.91,0.61,16,288,23.641,moderate
159.57,28.41,31.56,64.69,2.05,17,288,15.035,moderate
0.0,28.1,25.6,58.85,3.12,18,288,0.0,night_or_low_power
13.62,26.61,24.73,68.39,2.86,19,288,0.0,night_or_low_power
0.0,25.95,25.58,59.21,0.47,20,288,0.0,night_or_low_power
48.44,24.15,24.02,62.3,1.97,21,288,7.295,night_or_low_power
0.0,22.66,22.02,58.48,0.8,22,288,0.0,night_or_low_power
0.0,22.95,22.48,70.82,0.58,23,288,0.0,night_or_low_power
0.0,22.51,20.93,67.16,1.97,0,289,0.0,night_or_low_power
20.01,22.82,22.36,51.03,1.32,1,289,1.262,night_or_low_power
13.49,18.22,13.91,67.11,5.9,2,289,0.0,night_or_low_power
24.93,17.34,15.6,62.26,3.11,4,289,4.372,night_or_low_power
0.0,20.38,19.38,66.74,1.25,5,289,0.0,night_or_low_power
9.68,21.99,22.02,70.86,0.32,6,289,0.0,night_or_low_power
123.59,25.07,27.82,58.27,1.2,7,289,9.733,cloudy
268.33,24.64,29.93,62.0,3.46,8,289,24.202,moderate
317.76,27.52,35.92,54.14,1.42,9,289,30.343,cloudy
497.25,26.69,41.24,62.64,0.46,10,289,48.08,moderate
433.35,27.26,36.08,50.56,5.23,11,289,40.092,cloudy
377.44,27.61,38.2,63.29,0.91,12,289,32.395,cloudy
438.99,31.09,43.45,68.7,1.02,13,289,35.73,cloudy
468.24,29.12,39.6,50.24,4.47,14,289,43.975,moderate
357.68,24.86,33.75,69.93,2.3,15,289,35.779,moderate
278.89,30.48,36.94,56.58,2.38,16,289,27.267,moderate
81.5,26.56,27.06,53.49,2.43,17,289,8.053,cloudy
30.63,27.77,28.03,56.41,0.82,18,289,1.773,night_or_low_power
0.0,23.92,21.52,60.09,2.99,19,289,0.0,night_or_low_power
10.16,24.91,22.12,56.25,3.87,20,289,0.0,night_or_low_power
0.0,17.85,16.17,71.7,2.09,21,289,0.0,night_or_low_power
0.0,22.31,20.96,58.39,1.69,22,289,0.0,night_or_low_power
0.0,19.59,15.82,64.34,4.72,23,289,0.0,night_or_low_power
52.58,17.93,16.65,79.5,3.57,0,290,5.063,night_or_low_power
0.0,21.5,20.73,59.58,0.96,1,290,0.0,night_or_low_power
28.83,19.56,17.8,57.93,3.28,2,290,2.801,night_or_low_power
29.18,19.48,18.96,58.82,1.75,3,290,0.0,night_or_low_power
28.48,19.02,17.97,70.98,2.39,4,290,2.794,night_or_low_power
0.0,23.05,18.19,59.47,6.08,5,290,0.0,night_or_low_power
45.12,21.43,22.42,63.04,0.45,6,290,3.556,night_or_low_power
195.1,26.48,32.15,53.05,0.23,7,290,18.819,sunny
264.33,27.26,34.25,55.91,1.17,8,290,26.173,moderate
376.25,28.94,38.86,65.23,1.71,9,290,34.484,moderate
453.73,29.24,42.03,45.7,1.02,10,290,40.653,moderate
498.09,27.12,39.64,44.1,3.04,11,290,44.658,moderate
505.91,29.24,42.23,53.34,2.73,12,290,45.066,moderate
478.73,29.22,41.97,54.13,2.02,13,290,46.021,moderate
339.12,31.48,39.64,54.15,2.52,14,290,29.614,cloudy
367.44,29.61,38.69,55.21,2.43,15,290,32.562,moderate
257.45,28.64,32.37,57.66,5.0,16,290,25.527,moderate
169.05,31.65,36.03,52.9,0.86,17,290,14.435,moderate
0.0,26.65,24.79,69.33,2.32,18,290,0.0,night_or_low_power
0.0,24.85,21.32,65.85,4.41,19,290,0.0,night_or_low_power
0.0,24.0,22.69,58.69,1.63,20,290,0.0,night_or_low_power
0.0,25.65,24.06,66.18,1.98,21,290,0.0,night_or_low_power
0.0,22.68,19.87,39.53,3.5,22,290,0.0,night_or_low_power
15.84,22.18,22.43,63.15,0.29,23,290,0.0,night_or_low_power
0.0,20.86,17.74,67.91,3.9,0,291,0.0,night_or_low_power
0.0,15.5,13.43,58.94,2.59,1,291,0.0,night_or_low_power
18.94,17.58,15.55,66.77,3.24,2,291,0.0,night_or_low_power
0.0,19.33,16.86,56.67,3.09,3,291,0.0,night_or_low_power
0.0,21.02,20.6,63.65,0.52,4,291,0.0,night_or_low_power
20.31,19.21,19.36,51.33,0.58,5,291,3.077,night_or_low_power
11.47,20.19,20.39,68.56,0.17,6,291,0.0,night_or_low_power
127.19,22.8,26.2,60.19,0.52,7,291,7.975,moderate
245.86,27.37,34.1,59.97,0.8,8,291,19.737,moderate
403.49,21.71,32.17,60.08,2.05,9,291,35.889,moderate
424.28,21.91,30.98,69.24,4.58,10,291,40.9,moderate
506.05,31.72,45.67,58.17,1.54,11,291,45.126,moderate
442.95,25.99,37.75,66.27,1.91,12,291,37.739,cloudy
461.46,28.74,41.15,53.15,1.79,13,291,44.564,cloudy
427.37,26.72,37.31,62.93,2.78,14,291,40.064,moderate
355.99,28.94,38.69,69.99,1.17,15,291,32.084,moderate
189.59,28.77,32.97,70.41,1.86,16,291,18.466,cloudy
0.0,28.66,24.91,58.82,4.68,18,291,0.0,night_or_low_power
24.74,23.44,20.63,48.05,4.45,19,291,4.452,night_or_low_power
0.0,20.9,17.66,57.9,4.05,20,291,0.0,night_or_low_power
0.0,24.42,21.0,55.04,4.27,21,291,0.0,night_or_low_power
6.81,21.18,19.77,65.71,2.01,22,291,0.0,night_or_low_power
26.81,19.74,19.64,60.42,1.13,23,291,4.195,night_or_low_power
45.0,22.67,22.01,54.28,2.52,0,292,6.945,night_or_low_power
0.0,16.29,14.09,67.32,2.75,1,292,0.0,night_or_low_power
49.31,18.9,19.1,53.59,1.59,2,292,7.057,night_or_low_power
11.39,21.06,20.45,54.74,1.19,3,292,0.0,night_or_low_power
20.36,17.94,15.07,59.26,4.36,4,292,0.865,night_or_low_power
0.0,23.69,22.13,58.12,1.96,5,292,0.0,night_or_low_power
11.34,20.11,19.23,62.76,1.52,6,292,0.0,night_or_low_power
145.09,23.2,26.24,61.46,1.64,7,292,11.087,moderate
197.14,23.24,27.34,54.95,2.27,8,292,18.562,cloudy
334.52,20.45,29.56,63.08,1.15,9,292,35.323,cloudy
496.14,26.29,39.01,59.18,2.7,10,292,42.411,moderate
517.64,29.75,45.22,57.02,0.08,11,292,47.218,moderate
544.76,26.89,42.72,45.94,0.65,12,292,48.469,moderate
495.21,28.2,41.88,61.22,1.47,13,292,43.512,moderate
424.97,28.6,39.07,62.06,2.85,14,292,37.44,moderate
253.3,30.53,36.94,62.48,1.49,15,292,23.426,cloudy
272.27,28.24,33.35,58.66,3.82,16,292,24.979,moderate
207.03,28.21,30.72,66.0,4.63,17,292,20.433,sunny
