timestamp,irradiance_w_m2,ambient_temp_c,module_temp_c,wind_speed_m_s,humidity_pct,cloud_cover_pct,hour,day_of_year,power_kw
2024-09-18 18:00:00,0.0,25.82,25.25,0.82,65.38,6.07,18,262,0.0
2024-09-18 19:00:00,0.0,26.74,25.48,1.79,64.48,31.95,19,262,0.0
2024-09-18 20:00:00,12.34,26.02,24.59,2.54,63.02,50.64,20,262,0.0
2024-09-18 21:00:00,0.0,21.84,21.08,1.08,64.3,33.69,21,262,0.0
2024-09-18 22:00:00,24.7,23.23,23.36,0.8,68.29,16.8,22,262,0.44
2024-09-18 23:00:00,0.0,24.05,23.01,1.5,70.22,27.85,23,262,0.0
2024-09-19 00:00:00,11.8,19.86,16.71,4.98,55.9,5.42,0,263,0.0
2024-09-19 01:00:00,0.0,16.72,14.68,2.91,76.33,18.0,1,263,0.0
2024-09-19 02:00:00,0.0,20.34,18.73,2.3,65.33,53.45,2,263,0.0
2024-09-19 03:00:00,15.7,18.85,16.65,3.78,66.99,21.55,3,263,0.0
2024-09-19 04:00:00,0.0,21.03,19.68,1.92,64.62,32.75,4,263,0.0
2024-09-19 05:00:00,0.0,19.78,18.84,1.33,78.09,65.89,5,263,0.0
2024-09-19 06:00:00,0.0,22.62,22.02,0.86,52.48,12.58,6,263,0.0
2024-09-19 07:00:00,143.41,26.16,29.0,1.67,55.76,42.55,7,263,12.474
2024-09-19 08:00:00,325.94,24.94,31.77,3.28,59.6,22.84,8,263,29.846
2024-09-19 09:00:00,475.95,22.99,36.23,0.13,68.99,17.21,9,263,44.583
2024-09-19 10:00:00,605.92,28.25,44.27,1.35,62.5,12.23,10,263,54.406
2024-09-19 11:00:00,566.24,28.57,43.19,1.76,56.01,35.96,11,263,51.224
2024-09-19 12:00:00,771.92,29.75,50.44,1.32,66.86,6.24,12,263,66.61
2024-09-19 13:00:00,671.99,31.77,47.88,3.87,60.58,7.01,13,263,56.425
2024-09-19 14:00:00,565.38,28.95,42.82,2.79,66.93,12.55,14,263,51.327
2024-09-19 15:00:00,376.82,29.25,38.82,1.4,64.28,37.21,15,263,33.035
2024-09-19 16:00:00,349.48,27.27,34.49,3.66,48.52,18.72,16,263,33.098
2024-09-19 17:00:00,136.46,28.92,32.37,0.53,73.34,14.66,17,263,10.774
2024-09-19 18:00:00,0.0,27.83,25.83,2.86,67.95,45.1,18,263,0.0
2024-09-19 19:00:00,0.0,25.77,25.1,0.95,68.02,6.22,19,263,0.0
2024-09-19 20:00:00,11.43,26.49,24.69,3.03,68.45,52.6,20,263,0.0
2024-09-19 21:00:00,33.27,21.63,20.88,2.4,66.99,26.6,21,263,2.308
2024-09-19 22:00:00,0.0,22.75,21.04,2.45,51.4,20.4,22,263,0.0
2024-09-19 23:00:00,10.55,22.66,21.19,2.52,54.93,8.87,23,263,0.0
2024-09-20 00:00:00,0.0,19.57,18.35,1.75,78.44,25.89,0,264,0.0
2024-09-20 01:00:00,0.0,17.41,15.73,2.4,70.27,10.57,1,264,0.0
2024-09-20 02:00:00,15.06,16.6,16.55,0.67,81.54,44.85,2,264,0.0
2024-09-20 03:00:00,0.0,20.47,19.22,1.78,72.09,33.28,3,264,0.0
2024-09-20 04:00:00,24.85,24.05,24.29,0.64,75.17,56.69,4,264,0.096
2024-09-20 05:00:00,0.0,20.23,16.12,5.87,70.94,13.45,5,264,0.0
2024-09-20 06:00:00,0.0,23.39,22.72,0.96,68.65,8.71,6,264,0.0
2024-09-20 07:00:00,189.93,18.84,20.52,5.21,65.32,10.46,7,264,18.742
2024-09-20 08:00:00,198.56,25.74,28.46,4.05,77.34,72.02,8,264,21.054
2024-09-20 09:00:00,450.5,24.11,35.67,1.51,73.86,28.88,9,264,41.886
2024-09-20 10:00:00,539.81,26.7,41.02,1.14,57.34,29.21,10,264,48.734
2024-09-20 11:00:00,598.0,28.68,44.28,1.64,60.92,21.97,11,264,52.251
2024-09-20 12:00:00,509.2,26.0,35.27,7.13,59.02,46.7,12,264,49.888
2024-09-20 13:00:00,715.94,36.11,55.17,1.41,51.67,13.24,13,264,62.229
2024-09-20 14:00:00,518.66,28.78,40.08,4.6,65.78,25.18,14,264,45.048
2024-09-20 15:00:00,395.55,31.03,38.49,5.17,71.17,30.91,15,264,39.173
2024-09-20 16:00:00,289.51,32.3,39.55,1.23,82.45,43.7,16,264,28.538
2024-09-20 17:00:00,124.2,29.11,31.36,1.75,65.96,36.54,17,264,10.041
2024-09-20 18:00:00,44.81,25.03,25.99,0.43,69.67,56.62,18,264,5.423
2024-09-20 19:00:00,68.36,26.49,26.77,2.33,60.91,12.5,19,264,6.214
2024-09-20 20:00:00,0.0,21.31,19.68,2.34,66.61,20.01,20,264,0.0
2024-09-20 21:00:00,7.74,23.03,21.93,1.89,85.6,47.74,21,264,0.0
2024-09-20 22:00:00,0.0,25.84,24.67,1.67,65.33,26.88,22,264,0.0
2024-09-20 23:00:00,25.79,18.63,16.96,3.42,61.48,39.56,23,264,3.467
2024-09-21 00:00:00,0.0,19.0,16.12,4.11,70.56,28.86,0,265,0.0
2024-09-21 01:00:00,0.0,23.86,21.28,3.69,67.25,30.15,1,265,0.0
2024-09-21 02:00:00,2.96,19.63,18.38,1.91,61.53,6.94,2,265,0.0
2024-09-21 03:00:00,13.69,18.36,16.54,3.14,66.99,34.87,3,265,0.0
2024-09-21 04:00:00,0.0,21.43,20.02,2.02,84.7,33.95,4,265,0.0
2024-09-21 05:00:00,0.0,20.51,19.39,1.6,58.25,9.64,5,265,0.0
2024-09-21 06:00:00,0.0,17.05,15.55,2.13,54.53,24.3,6,265,0.0
2024-09-21 07:00:00,164.71,20.96,24.6,1.4,58.97,16.03,7,265,16.328
2024-09-21 08:00:00,207.1,29.09,34.27,0.89,68.56,59.01,8,265,21.411
2024-09-21 09:00:00,445.07,26.93,36.04,4.78,53.16,20.07,9,265,41.564
2024-09-21 10:00:00,621.81,30.41,45.4,3.45,57.22,5.32,10,265,52.135
2024-09-21 11:00:00,518.71,26.46,40.3,0.97,82.76,45.85,11,265,47.455
2024-09-21 12:00:00,597.22,29.2,45.18,1.06,56.42,35.54,12,265,50.185
2024-09-21 13:00:00,627.81,29.47,45.36,2.42,51.47,19.71,13,265,54.572
2024-09-21 14:00:00,554.1,28.88,43.0,2.0,70.72,27.89,14,265,52.142
2024-09-21 15:00:00,422.14,30.23,41.14,1.3,63.94,32.42,15,265,34.95
2024-09-21 16:00:00,277.26,27.08,33.79,1.51,64.27,36.37,16,265,28.646
2024-09-21 17:00:00,179.51,30.93,35.14,1.17,71.76,23.4,17,265,17.296
2024-09-21 18:00:00,0.0,28.41,26.65,2.52,61.73,33.06,18,265,0.0
2024-09-21 19:00:00,0.0,25.93,23.19,3.91,56.18,40.74,19,265,0.0
2024-09-21 20:00:00,26.71,25.25,24.51,2.12,67.08,7.96,20,265,2.579
2024-09-21 21:00:00,24.35,23.08,22.56,1.72,61.46,10.87,21,265,1.498
2024-09-21 22:00:00,0.0,19.03,18.44,0.85,63.62,17.15,22,265,0.0
2024-09-21 23:00:00,21.82,19.46,19.7,0.53,46.45,7.62,23,265,1.827
2024-09-22 00:00:00,0.0,20.28,19.81,0.67,67.42,61.97,0,266,0.0
2024-09-22 01:00:00,0.0,19.43,17.65,2.54,61.21,10.63,1,266,0.0
2024-09-22 02:00:00,0.0,21.26,19.44,2.6,61.98,43.23,2,266,0.0
2024-09-22 03:00:00,0.0,21.26,21.0,0.36,69.47,8.54,3,266,0.0
2024-09-22 04:00:00,18.36,19.52,19.58,0.64,63.28,14.68,4,266,0.0
2024-09-22 05:00:00,13.89,19.52,18.95,1.37,68.48,41.1,5,266,0.0
2024-09-22 06:00:00,10.49,23.98,23.25,1.46,79.55,50.99,6,266,0.0
2024-09-22 07:00:00,180.55,24.05,23.42,8.12,56.63,9.25,7,266,18.686
2024-09-22 08:00:00,278.04,23.72,31.33,0.26,71.8,38.6,8,266,23.727
2024-09-22 09:00:00,520.4,23.98,37.42,1.61,60.45,5.74,9,266,47.163
2024-09-22 10:00:00,554.15,26.11,41.24,0.56,67.48,9.18,10,266,51.535
2024-09-22 11:00:00,495.07,29.29,41.44,2.43,72.48,45.17,11,266,47.226
2024-09-22 12:00:00,464.05,32.67,44.79,1.25,76.49,58.57,12,266,37.733
2024-09-22 13:00:00,537.92,29.37,43.43,1.44,65.45,47.46,13,266,46.175
2024-09-22 14:00:00,455.55,28.3,40.98,0.11,64.45,44.01,14,266,41.05
2024-09-22 15:00:00,413.54,34.11,43.4,3.27,63.86,32.45,15,266,37.934
2024-09-22 16:00:00,290.09,28.55,31.52,7.36,68.02,20.78,16,266,26.233
2024-09-22 17:00:00,114.16,26.91,28.81,1.86,74.26,51.76,17,266,10.696
2024-09-22 18:00:00,17.71,26.65,25.69,2.08,73.19,34.45,18,266,0.0
2024-09-22 19:00:00,39.48,25.35,23.97,3.55,55.73,15.13,19,266,3.616
2024-09-22 20:00:00,0.0,27.51,26.12,1.98,49.86,9.51,20,266,0.0
2024-09-22 21:00:00,0.0,20.33,18.96,1.95,59.6,14.01,21,266,0.0
2024-09-22 22:00:00,1.74,23.66,21.43,3.24,59.95,24.25,22,266,0.0
2024-09-22 23:00:00,0.0,21.41,21.2,0.3,57.08,19.87,23,266,0.0
2024-09-23 00:00:00,30.89,19.51,18.69,2.4,68.93,41.9,0,267,4.925
2024-09-23 01:00:00,0.0,19.45,18.59,1.22,52.71,11.13,1,267,0.0
2024-09-23 02:00:00,7.84,19.45,16.4,4.67,63.6,31.65,2,267,0.0
2024-09-23 03:00:00,7.47,20.3,18.83,2.39,53.24,4.18,3,267,0.0
2024-09-23 04:00:00,15.69,19.72,19.3,1.22,55.03,17.2,4,267,0.0
2024-09-23 05:00:00,6.39,21.28,19.44,2.9,62.46,50.46,5,267,0.0
2024-09-23 06:00:00,0.07,20.9,18.4,3.57,55.69,14.99,6,267,0.0
2024-09-23 07:00:00,154.68,28.02,30.95,2.0,71.97,39.39,7,267,14.755
2024-09-23 08:00:00,363.14,26.97,33.52,5.17,57.86,7.44,8,267,36.301
2024-09-23 09:00:00,512.0,27.22,38.43,4.46,62.91,15.29,9,267,46.207
2024-09-23 10:00:00,498.93,26.56,38.9,2.34,63.85,28.51,10,267,43.9
2024-09-23 11:00:00,467.07,30.13,42.27,1.34,73.61,44.24,11,267,43.215
2024-09-23 12:00:00,572.16,29.88,45.68,0.32,68.5,27.86,12,267,50.922
2024-09-23 13:00:00,527.9,30.02,43.68,1.6,69.67,31.7,13,267,48.875
2024-09-23 14:00:00,553.13,28.89,43.51,1.24,59.14,11.38,14,267,50.883
2024-09-23 15:00:00,397.85,30.33,39.86,2.3,64.16,28.15,15,267,36.955
2024-09-23 16:00:00,292.96,32.65,39.57,1.83,54.59,28.78,16,267,27.156
2024-09-23 17:00:00,185.79,28.65,32.43,2.03,57.73,22.05,17,267,18.857
2024-09-23 18:00:00,15.66,26.92,25.74,2.31,76.75,50.4,18,267,0.0
2024-09-23 19:00:00,0.0,26.44,23.56,4.13,56.9,11.73,19,267,0.0
2024-09-23 20:00:00,0.0,25.04,24.06,1.39,58.3,6.41,20,267,0.0
2024-09-23 21:00:00,50.27,22.56,22.94,1.47,71.88,31.01,21,267,4.787
2024-09-23 22:00:00,14.87,20.97,19.15,3.19,71.76,40.47,22,267,0.0
2024-09-23 23:00:00,4.32,23.0,19.38,5.34,65.77,25.93,23,267,0.0
2024-09-24 00:00:00,3.04,23.01,21.22,2.68,66.15,35.56,0,268,0.0
2024-09-24 01:00:00,0.0,24.63,18.99,8.06,79.88,58.36,1,268,0.0
2024-09-24 02:00:00,50.08,20.85,20.9,1.93,58.74,17.12,2,268,7.308
2024-09-24 03:00:00,0.0,20.34,18.37,2.81,64.58,8.64,3,268,0.0
2024-09-24 04:00:00,3.73,22.41,21.52,1.41,67.47,41.43,4,268,0.0
2024-09-24 05:00:00,0.0,19.58,12.98,9.43,68.81,17.8,5,268,0.0
2024-09-24 06:00:00,0.0,23.72,21.17,3.64,71.12,28.41,6,268,0.0
2024-09-24 07:00:00,135.73,25.72,27.74,2.54,67.96,34.22,7,268,14.446
2024-09-24 08:00:00,295.76,26.98,28.39,9.82,75.7,36.39,8,268,27.6
2024-09-24 09:00:00,215.38,29.56,34.68,1.3,82.38,77.12,9,268,20.872
2024-09-24 10:00:00,509.13,26.24,40.34,0.22,64.16,32.33,10,268,47.076
2024-09-24 11:00:00,641.19,27.48,44.76,0.96,61.7,7.57,11,268,57.14
2024-09-24 12:00:00,355.22,28.83,37.94,1.2,77.11,69.22,12,268,31.563
2024-09-24 13:00:00,427.42,27.53,37.63,2.67,79.25,54.35,13,268,39.762
2024-09-24 14:00:00,500.16,31.01,42.57,3.49,53.83,33.18,14,268,45.773
2024-09-24 15:00:00,398.92,31.11,41.89,0.56,75.19,37.75,15,268,34.092
2024-09-24 16:00:00,324.22,30.39,37.42,2.91,48.59,14.67,16,268,33.364
2024-09-24 17:00:00,122.02,28.77,31.99,0.28,71.18,39.48,17,268,13.89
2024-09-24 18:00:00,0.0,29.44,28.87,0.82,64.11,12.08,18,268,0.0
2024-09-24 19:00:00,0.0,27.38,24.65,3.9,62.88,25.43,19,268,0.0
2024-09-24 20:00:00,0.0,23.73,19.97,5.36,67.77,16.27,20,268,0.0
2024-09-24 21:00:00,2.08,17.74,15.02,3.97,57.6,26.18,21,268,0.0
2024-09-24 22:00:00,45.26,21.77,21.94,1.57,61.4,32.9,22,268,5.847
2024-09-24 23:00:00,0.0,21.48,20.71,1.1,52.78,6.52,23,268,0.0
2024-09-25 00:00:00,0.0,20.68,17.64,4.33,63.73,36.81,0,269,0.0
2024-09-25 01:00:00,36.71,19.72,20.08,0.96,70.47,8.64,1,269,2.624
2024-09-25 02:00:00,31.43,18.84,17.66,2.93,80.48,41.58,2,269,1.865
2024-09-25 03:00:00,35.81,18.39,18.46,1.33,67.56,31.68,3,269,3.766
2024-09-25 04:00:00,0.0,18.52,16.59,2.75,65.87,16.23,4,269,0.0
2024-09-25 05:00:00,0.0,22.25,21.88,0.53,76.69,8.02,5,269,0.0
2024-09-25 06:00:00,0.0,24.59,20.64,5.64,65.01,38.03,6,269,0.0
2024-09-25 07:00:00,162.12,21.11,25.23,0.61,65.74,45.7,7,269,12.938
2024-09-25 08:00:00,363.09,24.79,34.33,0.9,70.3,16.89,8,269,33.43
2024-09-25 09:00:00,403.89,27.78,37.48,2.3,60.72,27.56,9,269,34.914
2024-09-25 10:00:00,487.41,27.03,37.14,5.06,55.42,19.71,10,269,44.838
2024-09-25 11:00:00,296.11,29.88,37.63,0.77,84.6,80.57,11,269,27.123
2024-09-25 12:00:00,614.83,31.4,47.5,1.59,72.79,19.21,12,269,53.904
2024-09-25 13:00:00,565.48,30.53,44.98,1.98,60.3,27.56,13,269,50.162
2024-09-25 14:00:00,394.04,28.92,37.14,4.01,71.38,55.56,14,269,36.932
2024-09-25 15:00:00,467.09,32.37,44.98,0.67,68.2,16.84,15,269,42.321
2024-09-25 16:00:00,277.94,28.71,34.26,3.19,59.14,29.57,16,269,26.335
2024-09-25 17:00:00,158.11,27.91,29.08,4.66,72.74,28.93,17,269,16.462
2024-09-25 18:00:00,0.0,28.44,26.71,2.47,78.09,34.47,18,269,0.0
2024-09-25 19:00:00,0.0,25.6,25.3,0.43,53.93,20.85,19,269,0.0
2024-09-25 20:00:00,13.62,24.46,22.49,3.37,65.55,69.59,20,269,0.0
2024-09-25 21:00:00,0.0,22.87,19.44,4.9,54.83,33.83,21,269,0.0
2024-09-25 22:00:00,0.0,22.05,20.95,1.57,60.32,19.93,22,269,0.0
2024-09-25 23:00:00,0.0,21.77,21.39,0.55,52.35,11.43,23,269,0.0
2024-09-26 00:00:00,5.07,16.61,14.99,2.52,79.67,40.58,0,270,0.0
2024-09-26 01:00:00,1.16,19.86,18.54,1.93,60.12,31.16,1,270,0.0
2024-09-26 02:00:00,16.11,16.36,16.3,0.72,65.14,29.91,2,270,0.0
2024-09-26 03:00:00,10.91,19.24,17.24,3.29,73.3,40.93,3,270,0.0
2024-09-26 04:00:00,0.0,21.23,19.43,2.57,60.26,28.69,4,270,0.0
2024-09-26 05:00:00,0.0,20.7,19.38,1.88,65.81,23.68,5,270,0.0
2024-09-26 06:00:00,3.02,23.79,22.68,1.72,68.71,17.98,6,270,0.0
2024-09-26 07:00:00,146.68,24.29,26.62,2.54,95.45,46.98,7,270,13.281
2024-09-26 08:00:00,272.77,20.57,27.64,0.81,72.17,37.16,8,270,25.967
2024-09-26 09:00:00,481.8,28.58,39.27,4.0,48.17,11.86,9,270,45.219
2024-09-26 10:00:00,462.86,27.89,37.57,4.68,72.43,35.55,10,270,41.845
2024-09-26 11:00:00,574.34,27.28,42.15,1.73,67.28,26.61,11,270,50.265
2024-09-26 12:00:00,569.36,28.28,43.18,1.49,69.23,29.21,12,270,53.17
2024-09-26 13:00:00,610.82,25.55,41.96,0.99,63.83,24.02,13,270,55.985
2024-09-26 14:00:00,553.82,30.32,45.42,0.59,66.75,9.2,14,270,47.13
2024-09-26 15:00:00,501.72,31.02,44.12,1.35,59.78,18.2,15,270,45.783
2024-09-26 16:00:00,287.78,27.86,34.42,2.13,67.3,27.3,16,270,25.937
2024-09-26 17:00:00,183.43,26.61,29.38,3.38,64.87,19.59,17,270,18.928
2024-09-26 18:00:00,0.0,27.67,27.19,0.68,67.31,33.54,18,270,0.0
2024-09-26 19:00:00,33.44,28.57,28.25,1.79,61.22,23.92,19,270,0.491
2024-09-26 20:00:00,32.49,27.07,26.66,1.89,74.27,28.43,20,270,2.259
2024-09-26 21:00:00,0.0,25.25,23.25,2.85,78.28,34.32,21,270,0.0
2024-09-26 22:00:00,6.87,26.43,25.76,1.23,77.65,15.19,22,270,0.0
2024-09-26 23:00:00,31.85,23.2,20.49,5.15,63.75,14.02,23,270,0.0
2024-09-27 00:00:00,7.61,22.84,20.33,3.89,65.89,19.1,0,271,0.0
2024-09-27 01:00:00,0.0,20.2,18.6,2.28,65.2,11.73,1,271,0.0
2024-09-27 02:00:00,1.75,19.17,15.87,4.78,63.75,39.4,2,271,0.0
2024-09-27 03:00:00,0.0,22.3,20.22,2.98,78.91,49.57,3,271,0.0
2024-09-27 04:00:00,3.77,18.57,15.61,4.38,61.09,11.36,4,271,0.0
2024-09-27 05:00:00,0.0,22.17,19.62,3.64,78.08,55.44,5,271,0.0
2024-09-27 06:00:00,9.32,21.14,19.52,2.69,61.18,42.64,6,271,0.0
2024-09-27 07:00:00,109.09,24.24,25.36,2.77,70.45,27.81,7,271,9.319
2024-09-27 08:00:00,293.69,25.4,31.98,2.35,72.71,14.98,8,271,28.369
2024-09-27 09:00:00,411.4,26.48,32.16,8.34,59.26,24.06,9,271,35.823
2024-09-27 10:00:00,504.83,27.32,38.63,4.04,62.12,29.37,10,271,47.524
2024-09-27 11:00:00,592.85,29.46,44.52,2.2,57.03,12.03,11,271,54.509
2024-09-27 12:00:00,539.44,30.58,42.17,5.02,62.53,35.11,12,271,48.164
2024-09-27 13:00:00,654.52,26.89,44.37,1.22,71.82,10.5,13,271,57.607
2024-09-27 14:00:00,526.51,29.77,42.81,2.43,66.41,30.61,14,271,43.667
2024-09-27 15:00:00,244.4,28.85,34.83,1.24,65.15,59.11,15,271,22.566
2024-09-27 16:00:00,284.36,29.58,36.09,2.07,58.11,26.92,16,271,27.212
2024-09-27 17:00:00,196.97,27.56,32.0,1.55,46.21,16.61,17,271,19.019
2024-09-27 18:00:00,9.65,29.91,28.66,2.17,62.74,44.09,18,271,0.0
2024-09-27 19:00:00,10.18,26.02,25.45,1.22,61.81,52.07,19,271,0.0
2024-09-27 20:00:00,14.1,26.83,25.49,2.48,58.04,36.36,20,271,0.0
2024-09-27 21:00:00,0.0,21.66,21.22,0.62,62.36,23.25,21,271,0.0
2024-09-27 22:00:00,5.35,21.8,20.78,1.67,64.89,54.71,22,271,0.0
2024-09-27 23:00:00,11.79,20.09,19.49,1.34,62.11,12.42,23,271,0.0
2024-09-28 00:00:00,2.68,21.29,21.29,0.1,73.53,42.68,0,272,0.0
2024-09-28 01:00:00,0.0,17.63,14.68,4.21,72.41,36.63,1,272,0.0
2024-09-28 02:00:00,0.0,16.41,12.1,6.15,67.4,18.1,2,272,0.0
2024-09-28 03:00:00,0.0,18.75,16.76,2.84,44.56,17.15,3,272,0.0
2024-09-28 04:00:00,15.35,21.62,20.65,2.0,57.82,8.04,4,272,0.0
2024-09-28 05:00:00,0.0,19.67,18.74,1.34,73.98,14.66,5,272,0.0
2024-09-28 06:00:00,0.0,22.86,21.17,2.41,79.78,13.64,6,272,0.0
2024-09-28 07:00:00,187.67,22.24,25.15,3.36,67.95,8.17,7,272,18.249
2024-09-28 08:00:00,300.65,21.32,26.88,4.09,67.29,28.59,8,272,28.797
2024-09-28 09:00:00,423.62,27.83,37.31,3.4,56.72,21.34,9,272,39.134
2024-09-28 10:00:00,365.06,28.63,38.02,1.19,80.89,52.17,10,272,36.197
2024-09-28 11:00:00,559.86,28.29,42.95,1.45,64.19,29.97,11,272,50.363
2024-09-28 12:00:00,527.15,29.25,43.43,0.82,65.25,38.21,12,272,47.864
2024-09-28 13:00:00,565.97,29.24,44.34,1.07,74.79,31.62,13,272,49.933
2024-09-28 14:00:00,422.93,27.76,37.28,3.32,44.93,46.11,14,272,38.515
2024-09-28 15:00:00,348.56,32.27,40.65,1.98,65.29,35.7,15,272,32.231
2024-09-28 16:00:00,279.57,28.96,34.39,3.42,50.48,18.07,16,272,28.071
2024-09-28 17:00:00,134.75,29.09,30.18,3.83,70.7,34.18,17,272,14.667
2024-09-28 18:00:00,2.72,26.33,24.84,2.25,76.06,18.81,18,272,0.0
2024-09-28 19:00:00,0.0,27.01,24.53,3.55,63.34,4.57,19,272,0.0
2024-09-28 20:00:00,0.0,27.12,25.93,1.7,77.04,12.25,20,272,0.0
2024-09-28 21:00:00,19.81,23.87,22.82,2.29,67.6,27.61,21,272,0.0
2024-09-28 22:00:00,27.74,23.05,23.4,0.6,83.67,51.55,22,272,2.118
2024-09-28 23:00:00,6.92,23.05,22.11,1.62,52.92,25.6,23,272,0.0
2024-09-29 00:00:00,0.0,21.88,21.12,1.09,72.97,47.05,0,273,0.0
2024-09-29 01:00:00,0.0,22.05,21.72,0.48,56.06,28.66,1,273,0.0
2024-09-29 02:00:00,13.48,20.44,18.99,2.61,70.46,30.01,2,273,0.0
2024-09-29 03:00:00,0.0,20.61,19.33,1.82,62.87,22.32,3,273,0.0
2024-09-29 04:00:00,23.0,20.94,20.54,1.49,67.62,37.77,4,273,0.79
2024-09-29 05:00:00,24.32,22.99,22.59,1.55,64.84,29.17,5,273,3.744
2024-09-29 06:00:00,10.25,21.43,21.25,0.67,70.9,11.46,6,273,0.0
2024-09-29 07:00:00,81.31,24.56,24.68,3.09,78.01,70.43,7,273,8.078
2024-09-29 08:00:00,232.29,29.39,33.74,3.08,71.36,48.82,8,273,21.768
2024-09-29 09:00:00,333.35,26.81,35.32,1.18,68.48,40.18,9,273,30.056
2024-09-29 10:00:00,447.5,24.9,36.88,0.78,75.14,42.47,10,273,40.071
2024-09-29 11:00:00,595.84,27.75,42.59,2.63,61.16,19.42,11,273,51.229
2024-09-29 12:00:00,540.31,30.37,41.78,5.31,56.17,30.42,12,273,49.726
2024-09-29 13:00:00,692.28,28.28,46.21,2.08,67.57,7.81,13,273,60.915
2024-09-29 14:00:00,526.46,27.84,40.22,3.37,61.12,26.4,14,273,49.549
2024-09-29 15:00:00,340.55,26.87,35.4,1.43,71.48,43.84,15,273,32.061
2024-09-29 16:00:00,365.41,28.71,37.29,2.36,68.14,16.87,16,273,35.898
2024-09-29 17:00:00,134.99,31.56,35.15,0.26,56.46,31.62,17,273,11.923
2024-09-29 18:00:00,20.76,26.23,25.88,1.33,52.79,3.54,18,273,0.537
2024-09-29 19:00:00,2.19,27.84,27.37,0.76,53.5,27.63,19,273,0.0
2024-09-29 20:00:00,0.0,24.24,19.38,6.95,63.82,30.68,20,273,0.0
2024-09-29 21:00:00,0.0,22.73,21.34,1.98,76.57,35.14,21,273,0.0
2024-09-29 22:00:00,35.92,23.33,17.85,9.26,66.74,31.1,22,273,4.253
2024-09-29 23:00:00,21.91,18.19,17.43,1.97,78.75,27.98,23,273,3.238
2024-09-30 00:00:00,0.0,23.77,21.95,2.6,78.29,66.5,0,274,0.0
2024-09-30 01:00:00,0.0,21.01,19.74,1.81,67.35,48.64,1,274,0.0
2024-09-30 02:00:00,7.61,21.86,21.04,1.49,63.42,37.36,2,274,0.0
2024-09-30 03:00:00,0.0,19.41,17.64,2.54,86.36,54.23,3,274,0.0
2024-09-30 04:00:00,13.46,21.42,19.52,3.26,71.12,20.9,4,274,0.0
2024-09-30 05:00:00,0.0,23.09,22.42,0.96,64.58,27.17,5,274,0.0
2024-09-30 06:00:00,0.0,22.08,21.06,1.46,66.04,21.89,6,274,0.0
2024-09-30 07:00:00,139.2,21.72,25.21,0.58,61.88,23.45,7,274,13.686
2024-09-30 08:00:00,288.22,22.87,30.67,0.39,49.15,40.26,8,274,30.093
2024-09-30 09:00:00,381.57,25.21,33.61,3.26,65.09,22.78,9,274,36.45
2024-09-30 10:00:00,509.63,27.71,39.87,3.02,55.92,31.23,10,274,48.423
2024-09-30 11:00:00,534.81,27.97,41.75,1.7,64.16,36.17,11,274,47.947
2024-09-30 12:00:00,476.91,28.11,39.35,3.03,60.26,49.48,12,274,43.692
2024-09-30 13:00:00,574.57,30.95,44.68,3.36,61.18,21.64,13,274,50.432
2024-09-30 14:00:00,549.85,28.84,41.3,4.18,54.24,17.67,14,274,49.001
2024-09-30 15:00:00,436.3,28.39,40.42,0.27,61.99,14.17,15,274,40.268
2024-09-30 16:00:00,211.89,30.97,35.48,2.03,76.69,55.5,16,274,18.183
2024-09-30 17:00:00,155.4,29.4,33.21,0.77,66.35,24.77,17,274,15.753
2024-09-30 18:00:00,42.99,24.81,25.26,1.07,52.54,22.1,18,274,4.876
2024-09-30 19:00:00,0.0,23.39,22.69,1.0,55.01,36.72,19,274,0.0
2024-09-30 20:00:00,12.52,22.54,21.17,2.46,52.69,14.32,20,274,0.0
2024-09-30 21:00:00,0.0,23.4,22.51,1.28,81.65,57.19,21,274,0.0
2024-09-30 22:00:00,0.0,24.62,24.43,0.27,82.31,23.8,22,274,0.0
2024-09-30 23:00:00,0.0,24.12,22.18,2.77,64.73,44.57,23,274,0.0
2024-10-01 00:00:00,0.0,21.89,21.36,0.75,56.88,22.15,0,275,0.0
2024-10-01 01:00:00,8.5,23.72,23.4,0.79,80.23,40.27,1,275,0.0
2024-10-01 02:00:00,0.0,20.12,13.05,10.1,63.38,27.05,2,275,0.0
2024-10-01 03:00:00,25.41,22.11,19.39,4.9,65.93,28.36,3,275,0.0
2024-10-01 04:00:00,0.0,19.25,18.35,1.28,71.46,39.89,4,275,0.0
2024-10-01 05:00:00,13.77,18.07,17.83,0.89,61.42,25.67,5,275,0.0
2024-10-01 06:00:00,0.0,21.6,19.39,3.17,60.15,27.01,6,275,0.0
2024-10-01 07:00:00,122.87,23.18,18.42,11.71,67.95,37.45,7,275,11.122
2024-10-01 08:00:00,282.11,29.89,33.8,5.7,59.12,19.53,8,275,25.163
2024-10-01 09:00:00,371.21,26.01,34.05,3.37,54.94,42.75,9,275,34.059
2024-10-01 10:00:00,506.28,25.19,35.39,5.67,59.28,31.04,10,275,47.52
2024-10-01 11:00:00,592.81,30.19,44.77,2.88,60.37,16.08,11,275,54.864
2024-10-01 12:00:00,587.77,27.53,40.2,5.42,60.91,28.93,12,275,53.204
2024-10-01 13:00:00,603.1,29.84,45.93,1.14,65.37,15.42,13,275,53.975
2024-10-01 14:00:00,474.72,31.48,41.89,4.11,57.3,25.61,14,275,42.253
